Unnamed: 0.1,Unnamed: 0,Organisation,Location,Date,Detail,Rocket_Status,Price,Mission_Status,ISO
800,800,SpaceX,USA,"Sun Sep 28, 2008 23:15 UTC",Falcon 1 | RatSat,StatusRetired,7.0,Success,USA
805,805,Kosmotras,Kazakhstan,"Fri Aug 29, 2008 07:15 UTC",Dnepr | RapidEye 1 to 5,StatusRetired,29.0,Success,KAZ
807,807,Arianespace,France,"Thu Aug 14, 2008 20:44 UTC",Ariane 5 ECA | Superbird-7 & AMC-21,StatusActive,200.0,Success,FRA
808,808,SpaceX,USA,"Sun Aug 03, 2008 03:34 UTC",Falcon 1 | Flight 3,StatusRetired,7.0,Failure,USA
811,811,Arianespace,France,"Mon Jul 07, 2008 21:47 UTC",Ariane 5 ECA | ProtoStar-1 & Badr-6,StatusActive,200.0,Success,FRA
814,814,Arianespace,France,"Thu Jun 12, 2008 22:05 UTC",Ariane 5 ECA | Skynet 5C & Turksat 3A,StatusActive,200.0,Success,FRA
817,817,NASA,USA,"Sat May 31, 2008 21:02 UTC",Space Shuttle Discovery | STS-124,StatusRetired,450.0,Success,USA
818,818,CASC,China,"Tue May 27, 2008 03:02 UTC",Long March 4C | Fengyun-3A,StatusActive,64.68,Success,CHN
819,819,VKS RF,Russian Federation,"Fri May 23, 2008 15:20 UTC","Rokot/Briz KM | Cosmos 2437 to 2439, Youbilielnyi",StatusRetired,41.8,Success,RUS
822,822,ISRO,India,"Mon Apr 28, 2008 03:53 UTC",PSLV-CA | Cartosat-2A & Rideshares,StatusActive,21.0,Success,IND
823,823,CASC,China,"Fri Apr 25, 2008 15:35 UTC",Long March 3C | Tianlian I-01,StatusActive,20.14,Success,CHN
824,824,Arianespace,France,"Fri Apr 18, 2008 22:17 UTC",Ariane 5 ECA | Star One C2 & Vinasat-1,StatusActive,200.0,Success,FRA
825,825,Northrop,USA,"Tue Apr 15, 2008 17:01 UTC",Pegasus XL | C/NOFS,StatusActive,40.0,Success,USA
826,826,ULA,USA,"Mon Apr 14, 2008 20:12 UTC",Atlas V 421 | ICO G1,StatusActive,123.0,Success,USA
830,830,ULA,USA,"Thu Mar 13, 2008 10:02 UTC",Atlas V 411 | NROL-28,StatusActive,115.0,Success,USA
831,831,NASA,USA,"Tue Mar 11, 2008 06:28 UTC",Space Shuttle Endeavour | STS-123,StatusRetired,450.0,Success,USA
833,833,MHI,Japan,"Sat Feb 23, 2008 08:55 UTC",H-IIA 202 | Kizuna,StatusActive,90.0,Success,JPN
834,834,NASA,USA,"Thu Feb 07, 2008 19:45 UTC",Space Shuttle Atlantis | STS-122,StatusRetired,450.0,Success,USA
835,835,ISRO,India,"Mon Jan 21, 2008 03:45 UTC",PSLV-CA | TecSAR,StatusActive,21.0,Success,IND
839,839,ULA,USA,"Mon Dec 10, 2007 22:05 UTC",Atlas V 401 | NROL-24,StatusActive,109.0,Success,USA
841,841,Arianespace,France,"Wed Nov 14, 2007 22:03 UTC",Ariane 5 ECA | Skynet 5B & Star One C1,StatusActive,200.0,Success,FRA
842,842,CASC,China,"Sun Nov 11, 2007 22:48 UTC",Long March 4C | Yaogan 3,StatusActive,64.68,Success,CHN
843,843,ULA,USA,"Sun Nov 11, 2007 01:50 UTC",Delta IV Heavy | DSP-23,StatusActive,350.0,Success,USA
847,847,NASA,USA,"Tue Oct 23, 2007 03:38 UTC",Space Shuttle Discovery | STS-120,StatusRetired,450.0,Success,USA
849,849,ULA,USA,"Thu Oct 11, 2007 00:22 UTC",Atlas V 421 | WSG-1,StatusActive,123.0,Success,USA
852,852,CASC,China,"Wed Sep 19, 2007 03:26 UTC",Long March 4B | CBERS-2B,StatusActive,64.68,Success,CHN
856,856,ISRO,India,"Sun Sep 02, 2007 12:51 UTC",GSLV Mk I | INSAT-4CR,StatusRetired,47.0,Partial Failure,IND
857,857,Arianespace,France,"Tue Aug 14, 2007 23:44 UTC",Ariane 5 ECA | Spaceway-3 & BSat-3A,StatusActive,200.0,Success,FRA
858,858,NASA,USA,"Wed Aug 08, 2007 22:36 UTC",Space Shuttle Endeavour | STS-118,StatusRetired,450.0,Success,USA
863,863,Kosmotras,Russian Federation,"Thu Jun 28, 2007 15:02 UTC",Dnepr | Genesis 2,StatusRetired,29.0,Success,RUS
864,864,ULA,USA,"Fri Jun 15, 2007 15:11 UTC",Atlas V 401 | NROL-30 & NOSS-3,StatusActive,109.0,Partial Failure,USA
865,865,Kosmotras,Kazakhstan,"Fri Jun 15, 2007 02:14 UTC",Dnepr | TerraSAR-X,StatusRetired,29.0,Success,KAZ
867,867,NASA,USA,"Fri Jun 08, 2007 23:38 UTC",Space Shuttle Atlantis | STS-117,StatusRetired,450.0,Success,USA
869,869,CASC,China,"Thu May 31, 2007 16:08 UTC",Long March 3A | SinoSat 3,StatusActive,69.7,Success,CHN
870,870,CASC,China,"Fri May 25, 2007 07:12 UTC",Long March 2D | Yaogan 2 & ZDPS-1,StatusActive,29.75,Success,CHN
871,871,CASC,China,"Sun May 13, 2007 16:01 UTC",Long March 3B/E | NIGCOMSAT-1,StatusActive,29.15,Success,CHN
872,872,Arianespace,France,"Fri May 04, 2007 22:29 UTC",Ariane 5 ECA | Astra 1L & Galaxy 17,StatusActive,200.0,Success,FRA
873,873,Northrop,USA,"Wed Apr 25, 2007 20:26 UTC",Pegasus XL | AIM,StatusActive,40.0,Success,USA
874,874,Northrop,USA,"Tue Apr 24, 2007 06:48 UTC",Minotaur I | NFIRE,StatusActive,40.0,Success,USA
875,875,ISRO,India,"Mon Apr 23, 2007 10:00 UTC",PSLV-CA | AGILE & AAM,StatusActive,21.0,Success,IND
876,876,Kosmotras,Kazakhstan,"Tue Apr 17, 2007 06:46 UTC",Dnepr | EgyptSat 1 & Others,StatusRetired,29.0,Success,KAZ
877,877,CASC,China,"Fri Apr 13, 2007 20:11 UTC",Long March 3A | Compass-M1,StatusActive,69.7,Success,CHN
878,878,CASC,China,"Wed Apr 11, 2007 03:27 UTC",Long March 2C | Haiyang-1B,StatusActive,30.8,Success,CHN
879,879,SpaceX,USA,"Wed Mar 21, 2007 01:10 UTC",Falcon 1 | DemoSat,StatusRetired,7.0,Failure,USA
880,880,Arianespace,France,"Sun Mar 11, 2007 22:03 UTC",Ariane 5 ECA | Skynet 5A & INSAT-4B,StatusActive,200.0,Success,FRA
881,881,ULA,USA,"Fri Mar 09, 2007 03:10 UTC","Atlas V 401 | STP-1, FalconSat-3",StatusActive,109.0,Success,USA
884,884,CASC,China,"Fri Feb 02, 2007 16:28 UTC",Long March 3A | Beidou-1D,StatusActive,69.7,Success,CHN
886,886,ISRO,India,"Wed Jan 10, 2007 03:54 UTC",PSLV-G | Cartosat-2 & SRE-1 & Rideshares,StatusRetired,25.0,Success,IND
889,889,Northrop,USA,"Sat Dec 16, 2006 12:00 UTC",Minotaur I | TacSat-2 & GeneSat-1,StatusActive,40.0,Success,USA
891,891,NASA,USA,"Sun Dec 10, 2006 00:47 UTC",Space Shuttle Discovery | STS-116,StatusRetired,450.0,Success,USA
892,892,Arianespace,France,"Fri Dec 08, 2006 22:08 UTC",Ariane 5 ECA | WildBlue-1 & AMC-18,StatusActive,200.0,Success,FRA
893,893,CASC,China,"Fri Dec 08, 2006 00:53 UTC",Long March 3A | Fengyun-2D,StatusActive,69.7,Success,CHN
895,895,Boeing,USA,"Sat Nov 04, 2006 13:53 UTC",Delta IV Medium | DMSP F17,StatusRetired,133.0,Success,USA
899,899,CASC,China,"Mon Oct 23, 2006 23:34 UTC",Long March 4B | Shijian-6C & 6D,StatusActive,64.68,Success,CHN
900,900,Arianespace,France,"Fri Oct 13, 2006 20:56 UTC","Ariane 5 ECA | DirecTV-9S, Optus D1, LDREX-2",StatusActive,200.0,Success,FRA
903,903,CASC,China,"Tue Sep 12, 2006 16:02 UTC",Long March 3A | Chinasat-22A,StatusActive,69.7,Success,CHN
904,904,MHI,Japan,"Mon Sep 11, 2006 04:35 UTC",H-IIA 202 | IGS-Optical 2,StatusActive,90.0,Success,JPN
905,905,NASA,USA,"Sat Sep 09, 2006 15:14 UTC",Space Shuttle Atlantis | STS-115,StatusRetired,450.0,Success,USA
906,906,CASC,China,"Sat Sep 09, 2006 07:00 UTC",Long March 2C | Shijian-8,StatusActive,30.8,Success,CHN
908,908,Arianespace,France,"Fri Aug 11, 2006 22:15 UTC",Ariane 5 ECA | JCSAT-10 & Syracuse 3B,StatusActive,200.0,Success,FRA
909,909,Eurockot,Russian Federation,"Fri Jul 28, 2006 07:05 UTC",Rokot/Briz KM | KompSat-2,StatusRetired,41.8,Success,RUS
910,910,Kosmotras,Kazakhstan,"Wed Jul 26, 2006 19:43 UTC",Dnepr | BelKa 1 & Others,StatusRetired,29.0,Failure,KAZ
912,912,Kosmotras,Russian Federation,"Wed Jul 12, 2006 14:53 UTC",Dnepr | Genesis 1,StatusRetired,29.0,Success,RUS
913,913,ISRO,India,"Mon Jul 10, 2006 12:08 UTC",GSLV Mk I | INSAT-4C,StatusRetired,47.0,Failure,IND
914,914,NASA,USA,"Tue Jul 04, 2006 18:37 UTC",Space Shuttle Discovery | STS-121,StatusRetired,450.0,Success,USA
915,915,Boeing,USA,"Wed Jun 28, 2006 03:33 UTC","Delta IV Medium+ (4,2) | NROL-22",StatusRetired,164.0,Success,USA
919,919,Arianespace,France,"Sat May 27, 2006 21:09 UTC",Ariane 5 ECA | Satmex-6 & Thaicom-5,StatusActive,200.0,Success,FRA
921,921,Boeing,USA,"Wed May 24, 2006 22:11 UTC","Delta IV Medium+ (4,2) | GOES-N (GOES-13)",StatusRetired,164.0,Success,USA
923,923,CASC,China,"Wed Apr 26, 2006 22:48 UTC",Long March 4C | Yaogan 1,StatusActive,64.68,Success,CHN
925,925,ILS,USA,"Thu Apr 20, 2006 20:27 UTC",Atlas V 411 | Astra 1KR,StatusActive,115.0,Success,USA
926,926,Northrop,USA,"Sat Apr 15, 2006 01:40 UTC",Minotaur I | COSMIC (FORMOSAT-3),StatusActive,40.0,Success,USA
928,928,Northrop,USA,"Tue Mar 28, 2006 20:10 UTC",Pegasus XL | ST-5,StatusActive,40.0,Success,USA
929,929,SpaceX,USA,"Fri Mar 24, 2006 21:30 UTC",Falcon 1 | FalconSat-2,StatusRetired,7.0,Failure,USA
930,930,Arianespace,France,"Sat Mar 11, 2006 22:33 UTC",Ariane 5 ECA | Spainsat & Hot Bird 7A,StatusActive,200.0,Success,FRA
935,935,ILS,USA,"Thu Jan 19, 2006 19:00 UTC",Atlas V 551 | New Horizons,StatusActive,153.0,Success,USA
938,938,Arianespace,France,"Wed Nov 16, 2005 23:46 UTC",Ariane 5 ECA | Spaceway-2 & Telkom-2,StatusActive,200.0,Success,FRA
944,944,Eurockot,Russian Federation,"Sat Oct 08, 2005 15:02 UTC",Rokot/Briz KM | CryoSat-1,StatusRetired,41.8,Failure,RUS
946,946,Northrop,USA,"Thu Sep 22, 2005 19:24 UTC",Minotaur I | Streak (STP-R1),StatusActive,40.0,Success,USA
947,947,CASC,China,"Mon Aug 29, 2005 08:45 UTC",Long March 2D | FSW-3 No. 3,StatusActive,29.75,Success,CHN
948,948,VKS RF,Russian Federation,"Fri Aug 26, 2005 18:34 UTC",Rokot/Briz KM | Monitor-E,StatusRetired,41.8,Success,RUS
949,949,Kosmotras,Kazakhstan,"Tue Aug 23, 2005 21:09 UTC",Dnepr | Kirari and Reimei,StatusRetired,29.0,Success,KAZ
950,950,ILS,USA,"Fri Aug 12, 2005 11:43 UTC",Atlas V 401 | Mars Reconnaissance Orbiter,StatusActive,109.0,Success,USA
952,952,CASC,China,"Tue Aug 02, 2005 07:30 UTC",Long March 2C | FSW-4 No. 2,StatusActive,30.8,Success,CHN
953,953,NASA,USA,"Tue Jul 26, 2005 14:39 UTC",Space Shuttle Discovery | STS-114,StatusRetired,450.0,Success,USA
955,955,CASC,China,"Tue Jul 05, 2005 22:40 UTC",Long March 2D | Shijian-7,StatusActive,29.75,Success,CHN
960,960,ISRO,India,"Thu May 05, 2005 04:45 UTC",PSLV-G | Cartosat-1 & HAMSAT,StatusRetired,25.0,Success,IND
963,963,Northrop,USA,"Fri Apr 15, 2005 17:27 UTC",Pegasus XL | DART,StatusActive,40.0,Success,USA
965,965,Northrop,USA,"Mon Apr 11, 2005 13:35 UTC",Minotaur I | XSS-11,StatusActive,40.0,Success,USA
966,966,ILS,USA,"Fri Mar 11, 2005 21:42 UTC",Atlas V 431 | Inmarsat-4 F1,StatusActive,130.0,Success,USA
969,969,Arianespace,France,"Sat Feb 12, 2005 21:03 UTC","Ariane 5 ECA | XTAR-EUR, Maqsat-B2, Sloshsat-FLEVO",StatusActive,200.0,Success,FRA
974,974,Boeing,USA,"Tue Dec 21, 2004 21:50 UTC",Delta IV Heavy | DemoSat and 3CS-1 & 2,StatusActive,350.0,Partial Failure,USA
975,975,Arianespace,France,"Sat Dec 18, 2004 16:26 UTC","Ariane 5 G+ | Helios 2A, Essaim-1,2,3,4, PARASOL, Nanosat 01",StatusRetired,190.0,Success,FRA
976,976,ILS,USA,"Fri Dec 17, 2004 12:07 UTC",Atlas V 521 | AMC-16,StatusActive,135.0,Success,USA
978,978,CASC,China,"Thu Nov 18, 2004 10:45 UTC",Long March 2C | Shiyan-2,StatusActive,30.8,Success,CHN
979,979,VKS RF,Russian Federation,"Mon Nov 08, 2004 18:29 UTC",Soyuz 2.1a | Demo Flight,StatusActive,48.5,Success,RUS
981,981,CASC,China,"Sat Nov 06, 2004 03:10 UTC",Long March 4B | Ziyuan ll-03,StatusActive,64.68,Success,CHN
982,982,CASC,China,"Tue Oct 19, 2004 01:20 UTC",Long March 3A | Fengyun-2C,StatusActive,69.7,Success,CHN
983,983,CASC,China,"Mon Sep 27, 2004 08:00 UTC",Long March 2D | FSW-3 No.2,StatusActive,29.75,Success,CHN
985,985,ISRO,India,"Mon Sep 20, 2004 10:31 UTC",GSLV Mk I | GSAT-3,StatusRetired,47.0,Success,IND
986,986,CASC,China,"Wed Sep 08, 2004 23:14 UTC",Long March 4B | Shijian-6A & 6B,StatusActive,64.68,Success,CHN
989,989,CASC,China,"Sun Aug 29, 2004 07:50 UTC",Long March 2C | FSW-4 No.1,StatusActive,30.8,Success,CHN
991,991,CASC,China,"Sun Jul 25, 2004 07:05 UTC",Long March 2C | Double Star 2,StatusActive,30.8,Success,CHN
993,993,Arianespace,France,"Sun Jul 18, 2004 00:44 UTC",Ariane 5 G+ | Anik F2,StatusRetired,190.0,Success,FRA
995,995,Kosmotras,Kazakhstan,"Tue Jun 29, 2004 06:30 UTC",Dnepr | DEMETER & Others,StatusRetired,29.0,Success,KAZ
1000,1000,Northrop,USA,"Thu May 20, 2004 17:47 UTC",Minotaur C (Taurus) | ROCSAT-2,StatusActive,45.0,Success,USA
1004,1004,CASC,China,"Sun Apr 18, 2004 15:59 UTC",Long March 2C | Shiyan-1 & Nano Satellite 1,StatusActive,30.8,Success,CHN
1008,1008,Arianespace,France,"Tue Mar 02, 2004 07:17 UTC",Ariane 5 G+ | Rosetta & Philae,StatusRetired,190.0,Success,FRA
1013,1013,CASC,China,"Mon Dec 29, 2003 19:06 UTC",Long March 2C | Double Star 1,StatusActive,30.8,Success,CHN
1019,1019,CASC,China,"Fri Nov 14, 2003 16:01 UTC",Long March 3A | Chinasat-20,StatusActive,69.7,Success,CHN
1020,1020,CASC,China,"Mon Nov 03, 2003 07:20 UTC",Long March 2D | FSW-3 No.1,StatusActive,29.75,Success,CHN
1021,1021,Eurockot,Russian Federation,"Thu Oct 30, 2003 13:43 UTC",Rokot/Briz KM | SERVIS-1,StatusRetired,41.8,Success,RUS
1022,1022,CASC,China,"Tue Oct 21, 2003 03:16 UTC",Long March 4B | CBERS-2 & Chuangxin 1(01),StatusActive,64.68,Success,CHN
1023,1023,Lockheed,USA,"Sat Oct 18, 2003 16:17 UTC",Titan II(23)G | USA-172,StatusRetired,35.0,Success,USA
1024,1024,ISRO,India,"Fri Oct 17, 2003 04:52 UTC",PSLV-G | RESOURCESAT-1 (IRS-P6),StatusRetired,25.0,Success,IND
1031,1031,Boeing,USA,"Fri Aug 29, 2003 23:13 UTC",Delta IV Medium | DSCS-3 B6,StatusRetired,133.0,Success,USA
1035,1035,Northrop,USA,"Wed Aug 13, 2003 02:09 UTC",Pegasus XL | SCISAT-1,StatusActive,40.0,Success,USA
1037,1037,ILS,USA,"Thu Jul 17, 2003 23:45 UTC",Atlas V 521 | Rainbow 1,StatusActive,135.0,Success,USA
1039,1039,Eurockot,Russian Federation,"Mon Jun 30, 2003 14:15 UTC",Rokot/Briz KM | Monitor-E GVM & Others,StatusRetired,41.8,Success,RUS
1040,1040,Northrop,USA,"Thu Jun 26, 2003 18:55 UTC",Pegasus XL | OrbView-3,StatusActive,40.0,Success,USA
1047,1047,CASC,China,"Sat May 24, 2003 16:34 UTC",Long March 3A | Beidou-1C,StatusActive,69.7,Success,CHN
1048,1048,ILS,USA,"Tue May 13, 2003 22:10 UTC",Atlas V 401 | HellasSat-2,StatusActive,109.0,Success,USA
1050,1050,ISRO,India,"Thu May 08, 2003 11:28 UTC",GSLV Mk I | GSAT-2,StatusRetired,47.0,Success,IND
1051,1051,Northrop,USA,"Mon Apr 28, 2003 12:00 UTC",Pegasus XL | GALEX,StatusActive,40.0,Success,USA
1058,1058,Boeing,USA,"Tue Mar 11, 2003 00:59 UTC",Delta IV Medium | DSCS-3 A3,StatusRetired,133.0,Success,USA
1061,1061,Northrop,USA,"Sat Jan 25, 2003 20:13 UTC",Pegasus XL | SORCE,StatusActive,40.0,Success,USA
1062,1062,NASA,USA,"Thu Jan 16, 2003 15:39 UTC",Space Shuttle Columbia | STS-107,StatusRetired,450.0,Failure,USA
1064,1064,Lockheed,USA,"Mon Jan 06, 2003 14:19 UTC",Titan II(23)G | Coriolis,StatusRetired,35.0,Success,USA
1067,1067,Kosmotras,Kazakhstan,"Fri Dec 20, 2002",Dnepr | Rubin 2 & Others,StatusRetired,29.0,Success,KAZ
1069,1069,MHI,Japan,"Sat Dec 14, 2002 01:31 UTC","H-IIA 202 | Midori 2, WEOS & Others",StatusActive,90.0,Success,JPN
1070,1070,Arianespace,France,"Wed Dec 11, 2002 22:22 UTC","Ariane 5 ECA | Hot Bird 7, Stentor, MFD-A, MFD-B",StatusActive,200.0,Failure,FRA
1073,1073,NASA,USA,"Sun Nov 24, 2002 00:49 UTC",Space Shuttle Endeavour | STS-113,StatusRetired,450.0,Success,USA
1074,1074,Boeing,USA,"Wed Nov 20, 2002 22:39 UTC","Delta IV Medium+ (4,2) | Eutelsat W5",StatusRetired,164.0,Success,USA
1075,1075,CASC,China,"Sun Oct 27, 2002 03:17 UTC",Long March 4B | Ziyuan ll-02,StatusActive,64.68,Success,CHN
1076,1076,NASA,USA,"Mon Oct 07, 2002 19:45 UTC",Space Shuttle Atlantis | STS-112,StatusRetired,450.0,Success,USA
1080,1080,ISRO,India,"Thu Sep 12, 2002 10:23 UTC",PSLV-G | C4 - MetSat-1 (Kalpana-1),StatusRetired,25.0,Success,IND
1084,1084,ILS,USA,"Wed Aug 21, 2002 22:05 UTC",Atlas V 401 | Hot Bird 6,StatusActive,109.0,Success,USA
1089,1089,Lockheed,USA,"Mon Jun 24, 2002 18:23 UTC",Titan II(23)G | NOAA-17,StatusRetired,35.0,Success,USA
1090,1090,Eurockot,Russian Federation,"Thu Jun 20, 2002 09:33 UTC",Rokot/Briz KM | Iridium SV97 and SV98,StatusRetired,41.8,Success,RUS
1092,1092,NASA,USA,"Wed Jun 05, 2002 21:22 UTC",Space Shuttle Endeavour | STS-111,StatusRetired,450.0,Success,USA
1096,1096,CASC,China,"Wed May 15, 2002 01:50 UTC",Long March 4B | Fengyun-1D & Haiyang-1A,StatusActive,64.68,Success,CHN
1099,1099,NASA,USA,"Mon Apr 08, 2002 20:44 UTC",Space Shuttle Atlantis | STS-110,StatusRetired,450.0,Success,USA
1103,1103,Eurockot,Russian Federation,"Sun Mar 17, 2002 09:21 UTC",Rokot/Briz KM | GRACE 1 & 2,StatusRetired,41.8,Success,RUS
1105,1105,NASA,USA,"Fri Mar 01, 2002 11:22 UTC",Space Shuttle Columbia | STS-109,StatusRetired,450.0,Success,USA
1110,1110,Northrop,USA,"Tue Feb 05, 2002 20:58 UTC",Pegasus XL | RHESSI,StatusActive,40.0,Success,USA
1118,1118,NASA,USA,"Wed Dec 05, 2001 22:19 UTC",Space Shuttle Endeavour | STS-108,StatusRetired,450.0,Success,USA
1121,1121,ISRO,India,"Mon Oct 22, 2001 10:23 UTC","PSLV-G | TES, BIRD & PROBA",StatusRetired,25.0,Success,IND
1127,1127,Northrop,USA,"Fri Sep 21, 2001 18:49 UTC",Minotaur C (Taurus) | Orbview-4/QuikTOMS,StatusActive,45.0,Failure,USA
1130,1130,MHI,Japan,"Wed Aug 29, 2001 07:00 UTC",H-IIA 202 | VEP 2 & LRE,StatusActive,90.0,Success,JPN
1131,1131,NASA,USA,"Fri Aug 10, 2001 21:10 UTC",Space Shuttle Discovery | STS-105,StatusRetired,450.0,Success,USA
1137,1137,NASA,USA,"Thu Jul 12, 2001 09:03 UTC",Space Shuttle Atlantis | STS-104,StatusRetired,450.0,Success,USA
1144,1144,NASA,USA,"Thu Apr 19, 2001 18:40 UTC",Space Shuttle Endeavour | STS-100,StatusRetired,450.0,Success,USA
1145,1145,ISRO,India,"Wed Apr 18, 2001 10:13 UTC",GSLV Mk I | GSAT-1,StatusRetired,47.0,Partial Failure,IND
1149,1149,NASA,USA,"Thu Mar 08, 2001 11:42 UTC",Space Shuttle Discovery | STS-102,StatusRetired,450.0,Success,USA
1152,1152,NASA,USA,"Wed Feb 07, 2001 23:13 UTC",Space Shuttle Atlantis | STS-98,StatusRetired,450.0,Success,USA
1158,1158,CASC,China,"Wed Dec 20, 2000 16:20 UTC",Long March 3A | Beidou-1B,StatusActive,69.7,Success,CHN
1162,1162,NASA,USA,"Thu Nov 30, 2000 03:06 UTC",Space Shuttle Endeavour | STS-97,StatusRetired,450.0,Success,USA
1168,1168,CASC,China,"Mon Oct 30, 2000 16:02 UTC",Long March 3A | Beidou-1A,StatusActive,69.7,Success,CHN
1172,1172,NASA,USA,"Wed Oct 11, 2000 23:17 UTC",Space Shuttle Discovery | STS-92,StatusRetired,450.0,Success,USA
1173,1173,Northrop,USA,"Mon Oct 09, 2000 05:38 UTC",Pegasus | HETE 2,StatusRetired,40.0,Success,USA
1175,1175,Kosmotras,Kazakhstan,"Tue Sep 26, 2000 10:05 UTC",Dnepr | Megsat 1 & Others,StatusRetired,29.0,Success,KAZ
1177,1177,Lockheed,USA,"Thu Sep 21, 2000 10:22 UTC",Titan II(23)G | NOAA-16,StatusRetired,35.0,Success,USA
1179,1179,NASA,USA,"Fri Sep 08, 2000 12:45 UTC",Space Shuttle Atlantis | STS-106,StatusRetired,450.0,Success,USA
1185,1185,Northrop,USA,"Wed Jul 19, 2000 20:09 UTC",Minotaur I | MightySat 2.1,StatusActive,40.0,Success,USA
1192,1192,Northrop,USA,"Wed Jun 07, 2000 13:19 UTC",Pegasus XL | TSX-5,StatusActive,40.0,Success,USA
1194,1194,NASA,USA,"Fri May 19, 2000 10:11 UTC",Space Shuttle Atlantis | STS-101,StatusRetired,450.0,Success,USA
1195,1195,Eurockot,Russian Federation,"Tue May 16, 2000 08:27 UTC",Rokot/Briz KM | SimSat 1 & 2 (Iridium),StatusRetired,41.8,Success,RUS
1203,1203,Northrop,USA,"Sun Mar 12, 2000 09:29 UTC",Minotaur C (Taurus) | Multispectral Thermal Imager (MTI),StatusActive,45.0,Success,USA
1206,1206,NASA,USA,"Fri Feb 11, 2000 16:43 UTC",Space Shuttle Endeavour | STS-99,StatusRetired,450.0,Success,USA
1210,1210,Northrop,USA,"Thu Jan 27, 2000 03:03 UTC",Minotaur I | JAWSat,StatusActive,40.0,Success,USA
1211,1211,CASC,China,"Tue Jan 25, 2000 16:45 UTC",Long March 3A | ChinaSat-22,StatusActive,69.7,Success,CHN
1214,1214,Northrop,USA,"Fri Dec 31, 1999 07:13 UTC",Minotaur C (Taurus) | KOMPSAT & ACRIMSAT,StatusActive,45.0,Success,USA
1218,1218,NASA,USA,"Mon Dec 20, 1999 00:50 UTC",Space Shuttle Discovery | STS-103,StatusRetired,450.0,Success,USA
1220,1220,Lockheed,USA,"Sun Dec 12, 1999 17:36 UTC",Titan II(23)G | USA-147,StatusRetired,35.0,Success,USA
1223,1223,Northrop,USA,"Sat Dec 04, 1999 18:53 UTC",Pegasus XL/HAPS | Orbcomm D1-D8,StatusActive,40.0,Success,USA
1230,1230,CASC,China,"Thu Oct 14, 1999 03:15 UTC",Long March 4B | CBERS-1 & SACI 1,StatusActive,64.68,Success,CHN
1241,1241,NASA,USA,"Fri Jul 23, 1999 04:31 UTC",Space Shuttle Columbia | STS-93,StatusRetired,450.0,Success,USA
1246,1246,Lockheed,USA,"Sun Jun 20, 1999 02:15 UTC",Titan II(23)G | QuikSCAT,StatusRetired,35.0,Success,USA
1247,1247,CASC,China,"Fri Jun 11, 1999 17:15 UTC",Long March 2C | Iridium 92 & 93,StatusActive,30.8,Success,CHN
1249,1249,ISRO,India,"Sat May 29, 1999 11:52 UTC","PSLV-G | IRS-P4, DLR-Tubsat, & Kitsat-3",StatusRetired,25.0,Success,IND
1250,1250,NASA,USA,"Thu May 27, 1999 10:49 UTC",Space Shuttle Discovery | STS-96,StatusRetired,450.0,Success,USA
1252,1252,Northrop,USA,"Tue May 18, 1999 05:09 UTC",Pegasus XL/HAPS | TERRIERS & MUBLCOM,StatusActive,40.0,Success,USA
1253,1253,CASC,China,"Mon May 10, 1999 01:33 UTC",Long March 4B | Fengyun 1C & Shijian-5,StatusActive,64.68,Success,CHN
1258,1258,Kosmotras,Kazakhstan,"Wed Apr 21, 1999",Dnepr | UoSat 12,StatusRetired,29.0,Success,KAZ
1264,1264,Northrop,USA,"Fri Mar 05, 1999 02:56 UTC",Pegasus XL | WIRE,StatusActive,40.0,Success,USA
1273,1273,CASC,China,"Sat Dec 19, 1998 11:39 UTC",Long March 2C | Iridium 88 & 89,StatusActive,30.8,Success,CHN
1276,1276,Northrop,USA,"Sun Dec 06, 1998 00:57 UTC",Pegasus XL | SWAS,StatusActive,40.0,Success,USA
1278,1278,NASA,USA,"Fri Dec 04, 1998 08:35 UTC",Space Shuttle Endeavour | STS-88,StatusRetired,450.0,Success,USA
1281,1281,NASA,USA,"Thu Oct 29, 1998 19:19 UTC",Space Shuttle Discovery | STS-95,StatusRetired,450.0,Success,USA
1283,1283,Northrop,USA,"Thu Oct 22, 1998 00:02 UTC",Pegasus | SCD-2,StatusRetired,40.0,Success,USA
1288,1288,Northrop,USA,"Sat Oct 03, 1998 10:04 UTC",Minotaur C (Taurus) | STEX (NROL-8),StatusActive,45.0,Success,USA
1290,1290,Northrop,USA,"Wed Sep 23, 1998 05:06 UTC",Pegasus XL/HAPS | Orbcomm C1 - C8,StatusActive,40.0,Success,USA
1298,1298,CASC,China,"Wed Aug 19, 1998 23:01 UTC",Long March 2C | Iridium 76 & 78,StatusActive,30.8,Success,CHN
1301,1301,Northrop,USA,"Sun Aug 02, 1998 16:24 UTC",Pegasus XL/HAPS | Orbcomm B1 - B8,StatusActive,40.0,Success,USA
1311,1311,NASA,USA,"Tue Jun 02, 1998 22:06 UTC",Space Shuttle Discovery | STS-91,StatusRetired,450.0,Success,USA
1314,1314,Lockheed,USA,"Wed May 13, 1998 15:52 UTC",Titan II(23)G | NOAA-15,StatusRetired,35.0,Success,USA
1317,1317,CASC,China,"Sat May 02, 1998 09:16 UTC",Long March 2C | Iridium 69 & 71,StatusActive,30.8,Success,CHN
1320,1320,NASA,USA,"Fri Apr 17, 1998 18:19 UTC",Space Shuttle Columbia | STS-90,StatusRetired,450.0,Success,USA
